datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
10/8/2022 9:20:00 AM,10/8/2022 5:20:00 AM,PJM_RTO,REG,46.76,46.76,45.49,1.27,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:25:00 AM,10/8/2022 5:25:00 AM,PJM_RTO,REG,43.17,43.17,42.05,1.12,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:30:00 AM,10/8/2022 5:30:00 AM,PJM_RTO,REG,46.02,46.02,45.45,0.57,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:35:00 AM,10/8/2022 5:35:00 AM,PJM_RTO,REG,57.14,57.14,55.78,1.36,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:40:00 AM,10/8/2022 5:40:00 AM,PJM_RTO,REG,64.01,64.01,63.17,0.84,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:45:00 AM,10/8/2022 5:45:00 AM,PJM_RTO,REG,58.67,58.67,57.70,0.97,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:50:00 AM,10/8/2022 5:50:00 AM,PJM_RTO,REG,53.65,53.65,52.56,1.09,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:55:00 AM,10/8/2022 5:55:00 AM,PJM_RTO,REG,45.01,45.01,44.01,1.00,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 10:00:00 AM,10/8/2022 6:00:00 AM,PJM_RTO,REG,55.82,55.82,54.76,1.07,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:05:00 AM,10/8/2022 6:05:00 AM,PJM_RTO,REG,52.34,52.34,47.24,5.10,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:10:00 AM,10/8/2022 6:10:00 AM,PJM_RTO,REG,55.54,55.54,52.86,2.68,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:15:00 AM,10/8/2022 6:15:00 AM,PJM_RTO,REG,69.46,69.46,67.29,2.17,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:20:00 AM,10/8/2022 6:20:00 AM,PJM_RTO,REG,55.61,55.61,53.41,2.19,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:25:00 AM,10/8/2022 6:25:00 AM,PJM_RTO,REG,46.18,46.18,45.74,0.44,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:30:00 AM,10/8/2022 6:30:00 AM,PJM_RTO,REG,50.06,50.06,50.06,0.00,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:35:00 AM,10/8/2022 6:35:00 AM,PJM_RTO,REG,45.65,45.65,45.27,0.38,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:40:00 AM,10/8/2022 6:40:00 AM,PJM_RTO,REG,40.01,40.01,38.44,1.58,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:45:00 AM,10/8/2022 6:45:00 AM,PJM_RTO,REG,45.15,45.15,42.28,2.86,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:50:00 AM,10/8/2022 6:50:00 AM,PJM_RTO,REG,39.65,39.65,36.38,3.27,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 10:55:00 AM,10/8/2022 6:55:00 AM,PJM_RTO,REG,47.41,47.41,43.79,3.61,800.00,800.00,800.00,263.70,0.00,0.00,42.30,,193.50
10/8/2022 11:00:00 AM,10/8/2022 7:00:00 AM,PJM_RTO,REG,38.71,38.71,34.00,4.72,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:05:00 AM,10/8/2022 7:05:00 AM,PJM_RTO,REG,36.55,36.55,34.69,1.86,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:10:00 AM,10/8/2022 7:10:00 AM,PJM_RTO,REG,36.69,36.69,33.54,3.16,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:15:00 AM,10/8/2022 7:15:00 AM,PJM_RTO,REG,37.83,37.83,33.16,4.67,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:20:00 AM,10/8/2022 7:20:00 AM,PJM_RTO,REG,40.16,40.16,38.24,1.92,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:25:00 AM,10/8/2022 7:25:00 AM,PJM_RTO,REG,46.58,46.58,45.45,1.12,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:30:00 AM,10/8/2022 7:30:00 AM,PJM_RTO,REG,29.94,29.94,27.56,2.37,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:35:00 AM,10/8/2022 7:35:00 AM,PJM_RTO,REG,19.86,19.86,19.81,0.05,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:40:00 AM,10/8/2022 7:40:00 AM,PJM_RTO,REG,38.70,38.70,36.25,2.45,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:45:00 AM,10/8/2022 7:45:00 AM,PJM_RTO,REG,31.71,31.71,29.80,1.91,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:50:00 AM,10/8/2022 7:50:00 AM,PJM_RTO,REG,50.77,50.77,48.87,1.90,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 11:55:00 AM,10/8/2022 7:55:00 AM,PJM_RTO,REG,38.52,38.52,37.10,1.42,800.00,801.00,801.00,334.40,0.00,0.00,42.80,,187.90
10/8/2022 12:00:00 PM,10/8/2022 8:00:00 AM,PJM_RTO,REG,95.34,95.34,92.99,2.35,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:05:00 PM,10/8/2022 8:05:00 AM,PJM_RTO,REG,95.60,95.60,93.88,1.72,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:10:00 PM,10/8/2022 8:10:00 AM,PJM_RTO,REG,106.24,106.24,103.09,3.15,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:15:00 PM,10/8/2022 8:15:00 AM,PJM_RTO,REG,94.73,94.73,93.30,1.43,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:20:00 PM,10/8/2022 8:20:00 AM,PJM_RTO,REG,77.55,77.55,76.11,1.44,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:25:00 PM,10/8/2022 8:25:00 AM,PJM_RTO,REG,62.60,62.60,62.60,0.00,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:30:00 PM,10/8/2022 8:30:00 AM,PJM_RTO,REG,52.45,52.45,52.45,0.00,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:35:00 PM,10/8/2022 8:35:00 AM,PJM_RTO,REG,50.62,50.62,50.62,0.00,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:40:00 PM,10/8/2022 8:40:00 AM,PJM_RTO,REG,37.53,37.53,37.53,0.00,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:45:00 PM,10/8/2022 8:45:00 AM,PJM_RTO,REG,32.61,32.61,30.95,1.66,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:50:00 PM,10/8/2022 8:50:00 AM,PJM_RTO,REG,30.51,30.51,29.94,0.57,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 12:55:00 PM,10/8/2022 8:55:00 AM,PJM_RTO,REG,32.60,32.60,27.74,4.87,525.00,528.10,528.10,289.80,0.00,0.00,54.70,,179.10
10/8/2022 1:00:00 PM,10/8/2022 9:00:00 AM,PJM_RTO,REG,20.13,20.13,16.48,3.65,525.00,528.10,528.10,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:05:00 PM,10/8/2022 9:05:00 AM,PJM_RTO,REG,26.30,26.30,24.95,1.35,525.00,528.10,528.10,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:10:00 PM,10/8/2022 9:10:00 AM,PJM_RTO,REG,26.35,26.35,24.13,2.22,525.00,528.10,528.10,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:15:00 PM,10/8/2022 9:15:00 AM,PJM_RTO,REG,21.63,21.63,17.51,4.12,525.00,528.10,528.10,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:20:00 PM,10/8/2022 9:20:00 AM,PJM_RTO,REG,27.44,27.44,23.38,4.06,525.00,528.10,528.10,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:25:00 PM,10/8/2022 9:25:00 AM,PJM_RTO,REG,24.39,24.39,20.58,3.81,525.00,523.30,523.30,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:30:00 PM,10/8/2022 9:30:00 AM,PJM_RTO,REG,26.62,26.62,22.91,3.71,525.00,523.30,523.30,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:35:00 PM,10/8/2022 9:35:00 AM,PJM_RTO,REG,23.87,23.87,17.96,5.91,525.00,523.30,523.30,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:40:00 PM,10/8/2022 9:40:00 AM,PJM_RTO,REG,23.97,23.97,20.96,3.00,525.00,523.30,523.30,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:45:00 PM,10/8/2022 9:45:00 AM,PJM_RTO,REG,23.59,23.59,22.29,1.30,525.00,523.30,523.30,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:50:00 PM,10/8/2022 9:50:00 AM,PJM_RTO,REG,22.79,22.79,20.79,2.00,525.00,523.30,523.30,291.60,0.00,0.00,55.80,,181.40
10/8/2022 1:55:00 PM,10/8/2022 9:55:00 AM,PJM_RTO,REG,22.49,22.49,19.15,3.35,525.00,523.30,523.30,291.60,0.00,0.00,55.80,,181.40
10/8/2022 2:00:00 PM,10/8/2022 10:00:00 AM,PJM_RTO,REG,20.46,20.46,16.42,4.04,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:05:00 PM,10/8/2022 10:05:00 AM,PJM_RTO,REG,21.20,21.20,17.18,4.02,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:10:00 PM,10/8/2022 10:10:00 AM,PJM_RTO,REG,20.75,20.75,15.04,5.71,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:15:00 PM,10/8/2022 10:15:00 AM,PJM_RTO,REG,18.87,18.87,15.81,3.06,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:20:00 PM,10/8/2022 10:20:00 AM,PJM_RTO,REG,17.00,17.00,14.59,2.41,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:25:00 PM,10/8/2022 10:25:00 AM,PJM_RTO,REG,18.10,18.10,14.85,3.25,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:30:00 PM,10/8/2022 10:30:00 AM,PJM_RTO,REG,19.37,19.37,16.73,2.64,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:35:00 PM,10/8/2022 10:35:00 AM,PJM_RTO,REG,19.46,19.46,14.19,5.28,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:40:00 PM,10/8/2022 10:40:00 AM,PJM_RTO,REG,14.28,14.28,14.28,0.00,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:45:00 PM,10/8/2022 10:45:00 AM,PJM_RTO,REG,15.66,15.66,14.30,1.36,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:50:00 PM,10/8/2022 10:50:00 AM,PJM_RTO,REG,19.90,19.90,15.32,4.58,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 2:55:00 PM,10/8/2022 10:55:00 AM,PJM_RTO,REG,20.67,20.67,18.57,2.10,525.00,523.30,523.30,305.50,0.00,0.00,32.70,,183.10
10/8/2022 3:00:00 PM,10/8/2022 11:00:00 AM,PJM_RTO,REG,11.76,11.76,9.62,2.14,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:05:00 PM,10/8/2022 11:05:00 AM,PJM_RTO,REG,9.78,9.78,9.01,0.77,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:10:00 PM,10/8/2022 11:10:00 AM,PJM_RTO,REG,11.29,11.29,10.09,1.20,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:15:00 PM,10/8/2022 11:15:00 AM,PJM_RTO,REG,10.70,10.70,8.32,2.38,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:20:00 PM,10/8/2022 11:20:00 AM,PJM_RTO,REG,11.47,11.47,8.38,3.08,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:25:00 PM,10/8/2022 11:25:00 AM,PJM_RTO,REG,10.34,10.34,10.34,0.00,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:30:00 PM,10/8/2022 11:30:00 AM,PJM_RTO,REG,11.23,11.23,7.92,3.31,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:35:00 PM,10/8/2022 11:35:00 AM,PJM_RTO,REG,11.41,11.41,8.70,2.71,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:40:00 PM,10/8/2022 11:40:00 AM,PJM_RTO,REG,14.21,14.21,10.20,4.00,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:45:00 PM,10/8/2022 11:45:00 AM,PJM_RTO,REG,10.39,10.39,8.55,1.84,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:50:00 PM,10/8/2022 11:50:00 AM,PJM_RTO,REG,13.01,13.01,9.91,3.10,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 3:55:00 PM,10/8/2022 11:55:00 AM,PJM_RTO,REG,35.23,35.23,33.75,1.48,525.00,527.10,527.10,290.80,0.00,0.00,56.50,,182.80
10/8/2022 4:00:00 PM,10/8/2022 12:00:00 PM,PJM_RTO,REG,26.01,26.01,17.36,8.65,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:05:00 PM,10/8/2022 12:05:00 PM,PJM_RTO,REG,76.76,76.76,65.74,11.02,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:10:00 PM,10/8/2022 12:10:00 PM,PJM_RTO,REG,22.72,22.72,16.95,5.77,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:15:00 PM,10/8/2022 12:15:00 PM,PJM_RTO,REG,22.23,22.23,17.04,5.19,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:20:00 PM,10/8/2022 12:20:00 PM,PJM_RTO,REG,79.60,79.60,70.15,9.45,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:25:00 PM,10/8/2022 12:25:00 PM,PJM_RTO,REG,20.52,20.52,12.42,8.09,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:30:00 PM,10/8/2022 12:30:00 PM,PJM_RTO,REG,15.02,15.02,13.31,1.71,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:35:00 PM,10/8/2022 12:35:00 PM,PJM_RTO,REG,14.43,14.43,13.80,0.62,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:40:00 PM,10/8/2022 12:40:00 PM,PJM_RTO,REG,12.83,12.83,12.41,0.42,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:45:00 PM,10/8/2022 12:45:00 PM,PJM_RTO,REG,13.64,13.64,12.02,1.62,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:50:00 PM,10/8/2022 12:50:00 PM,PJM_RTO,REG,16.74,16.74,11.88,4.85,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 4:55:00 PM,10/8/2022 12:55:00 PM,PJM_RTO,REG,16.38,16.38,10.37,6.01,525.00,527.10,527.10,304.80,0.00,0.00,31.20,,179.50
10/8/2022 5:00:00 PM,10/8/2022 1:00:00 PM,PJM_RTO,REG,11.77,11.77,11.58,0.19,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:05:00 PM,10/8/2022 1:05:00 PM,PJM_RTO,REG,14.82,14.82,14.23,0.60,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:10:00 PM,10/8/2022 1:10:00 PM,PJM_RTO,REG,11.63,11.63,9.27,2.36,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:15:00 PM,10/8/2022 1:15:00 PM,PJM_RTO,REG,11.89,11.89,6.43,5.46,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:20:00 PM,10/8/2022 1:20:00 PM,PJM_RTO,REG,12.04,12.04,9.10,2.94,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:25:00 PM,10/8/2022 1:25:00 PM,PJM_RTO,REG,13.46,13.46,12.17,1.29,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:30:00 PM,10/8/2022 1:30:00 PM,PJM_RTO,REG,17.55,17.55,17.13,0.42,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:35:00 PM,10/8/2022 1:35:00 PM,PJM_RTO,REG,12.78,12.78,10.62,2.17,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:40:00 PM,10/8/2022 1:40:00 PM,PJM_RTO,REG,13.54,13.54,9.68,3.85,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:45:00 PM,10/8/2022 1:45:00 PM,PJM_RTO,REG,13.75,13.75,10.73,3.02,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:50:00 PM,10/8/2022 1:50:00 PM,PJM_RTO,REG,14.32,14.32,12.81,1.52,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 5:55:00 PM,10/8/2022 1:55:00 PM,PJM_RTO,REG,13.36,13.36,9.17,4.20,525.00,525.40,525.40,303.90,0.00,0.00,31.30,,179.80
10/8/2022 6:00:00 PM,10/8/2022 2:00:00 PM,PJM_RTO,REG,13.65,13.65,10.60,3.06,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:05:00 PM,10/8/2022 2:05:00 PM,PJM_RTO,REG,13.16,13.16,11.06,2.10,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:10:00 PM,10/8/2022 2:10:00 PM,PJM_RTO,REG,13.23,13.23,11.94,1.28,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:15:00 PM,10/8/2022 2:15:00 PM,PJM_RTO,REG,14.03,14.03,12.87,1.16,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:20:00 PM,10/8/2022 2:20:00 PM,PJM_RTO,REG,14.18,14.18,13.08,1.10,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:25:00 PM,10/8/2022 2:25:00 PM,PJM_RTO,REG,14.57,14.57,12.74,1.83,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:30:00 PM,10/8/2022 2:30:00 PM,PJM_RTO,REG,14.98,14.98,13.86,1.11,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:35:00 PM,10/8/2022 2:35:00 PM,PJM_RTO,REG,13.27,13.27,11.87,1.40,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:40:00 PM,10/8/2022 2:40:00 PM,PJM_RTO,REG,14.09,14.09,12.69,1.40,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:45:00 PM,10/8/2022 2:45:00 PM,PJM_RTO,REG,12.43,12.43,10.97,1.46,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:50:00 PM,10/8/2022 2:50:00 PM,PJM_RTO,REG,10.62,10.62,10.55,0.07,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 6:55:00 PM,10/8/2022 2:55:00 PM,PJM_RTO,REG,13.68,13.68,9.91,3.77,525.00,524.90,524.90,357.20,0.00,0.00,55.50,,180.30
10/8/2022 7:00:00 PM,10/8/2022 3:00:00 PM,PJM_RTO,REG,6.54,6.54,5.77,0.77,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:05:00 PM,10/8/2022 3:05:00 PM,PJM_RTO,REG,7.37,7.37,6.39,0.98,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:10:00 PM,10/8/2022 3:10:00 PM,PJM_RTO,REG,6.23,6.23,5.60,0.63,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:15:00 PM,10/8/2022 3:15:00 PM,PJM_RTO,REG,7.77,7.77,5.66,2.11,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:20:00 PM,10/8/2022 3:20:00 PM,PJM_RTO,REG,8.68,8.68,7.98,0.70,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:25:00 PM,10/8/2022 3:25:00 PM,PJM_RTO,REG,8.40,8.40,7.30,1.10,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:30:00 PM,10/8/2022 3:30:00 PM,PJM_RTO,REG,8.63,8.63,6.89,1.74,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:35:00 PM,10/8/2022 3:35:00 PM,PJM_RTO,REG,6.03,6.03,6.03,0.00,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:40:00 PM,10/8/2022 3:40:00 PM,PJM_RTO,REG,8.98,8.98,7.34,1.63,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:45:00 PM,10/8/2022 3:45:00 PM,PJM_RTO,REG,8.66,8.66,6.40,2.25,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:50:00 PM,10/8/2022 3:50:00 PM,PJM_RTO,REG,8.57,8.57,6.41,2.16,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 7:55:00 PM,10/8/2022 3:55:00 PM,PJM_RTO,REG,8.82,8.82,8.31,0.52,525.00,525.00,525.00,356.20,0.00,0.00,55.00,,179.50
10/8/2022 8:00:00 PM,10/8/2022 4:00:00 PM,PJM_RTO,REG,4.14,4.14,4.14,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:05:00 PM,10/8/2022 4:05:00 PM,PJM_RTO,REG,3.50,3.50,3.50,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:10:00 PM,10/8/2022 4:10:00 PM,PJM_RTO,REG,5.42,5.42,5.42,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:15:00 PM,10/8/2022 4:15:00 PM,PJM_RTO,REG,3.02,3.02,3.02,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:20:00 PM,10/8/2022 4:20:00 PM,PJM_RTO,REG,4.65,4.65,4.65,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:25:00 PM,10/8/2022 4:25:00 PM,PJM_RTO,REG,4.54,4.54,4.54,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:30:00 PM,10/8/2022 4:30:00 PM,PJM_RTO,REG,4.05,4.05,4.05,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:35:00 PM,10/8/2022 4:35:00 PM,PJM_RTO,REG,4.56,4.56,4.56,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:40:00 PM,10/8/2022 4:40:00 PM,PJM_RTO,REG,4.81,4.81,4.81,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:45:00 PM,10/8/2022 4:45:00 PM,PJM_RTO,REG,4.95,4.95,4.95,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:50:00 PM,10/8/2022 4:50:00 PM,PJM_RTO,REG,4.05,4.05,4.05,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 8:55:00 PM,10/8/2022 4:55:00 PM,PJM_RTO,REG,3.99,3.99,3.99,0.00,525.00,530.40,530.40,370.90,0.00,0.00,21.00,,163.40
10/8/2022 9:00:00 PM,10/8/2022 5:00:00 PM,PJM_RTO,REG,12.81,12.81,10.13,2.68,800.00,831.50,831.50,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:05:00 PM,10/8/2022 5:05:00 PM,PJM_RTO,REG,15.05,15.05,13.60,1.46,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:10:00 PM,10/8/2022 5:10:00 PM,PJM_RTO,REG,15.73,15.73,13.24,2.49,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:15:00 PM,10/8/2022 5:15:00 PM,PJM_RTO,REG,16.26,16.26,13.35,2.91,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:20:00 PM,10/8/2022 5:20:00 PM,PJM_RTO,REG,18.71,18.71,13.59,5.12,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:25:00 PM,10/8/2022 5:25:00 PM,PJM_RTO,REG,16.37,16.37,13.73,2.63,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:30:00 PM,10/8/2022 5:30:00 PM,PJM_RTO,REG,15.10,15.10,13.77,1.32,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:35:00 PM,10/8/2022 5:35:00 PM,PJM_RTO,REG,15.51,15.51,13.76,1.75,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:40:00 PM,10/8/2022 5:40:00 PM,PJM_RTO,REG,15.43,15.43,13.75,1.69,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
10/8/2022 9:45:00 PM,10/8/2022 5:45:00 PM,PJM_RTO,REG,15.58,15.58,14.00,1.58,800.00,818.30,818.30,325.20,0.00,0.00,65.50,,181.70
